play_id,pitcher,pitcher_name,catcher,catcher_name,batter,batter_name,p_throws,ab_number,pitch_number,inning,des,start_speed,pitch_type,call_name,game_pk,at_bat_number,clip_id,mp4_url,downloaded
b3cf833b-1b9d-495b-8367-5b6b3de7d549,621107,Zach Eflin,656577,Alex Jackson,660688,Keibert Ruiz,R,31,5,4,"Nationals challenged (tag play), call on the field was overturned: Keibert Ruiz strikes out swinging. Luis García Jr. steals (11) 2nd base.",79.6,CU,Strike,745070,31,b3cf833b_eflin_R.mp4,https://sporty-clips.mlb.com/TGxyQW5fWGw0TUFRPT1fVkFJQ0Fsd0hWVkFBQ1FBTEFnQUFDQU1FQUZrR1ZWWUFCd2NEVWdCUlZBUUJCUVpm.mp4,True
a3cf2cda-2780-475b-a4c5-7083c298ac93,641793,Zack Littell,666163,Ben Rortvedt,683002,Gunnar Henderson,R,31,4,5,Gunnar Henderson called out on strikes. Cedric Mullins steals (13) 2nd base.,86.7,SL,Strike,745085,31,a3cf2cda_littell_R.mp4,https://sporty-clips.mlb.com/T1FBb2RfWGw0TUFRPT1fVndJQ0FsWlhBbE1BQ2xVS1ZnQUFCZ01FQUFBQkFGUUFCVlVOQTFBSENBc0VVd3RW.mp4,True
001656c5-4816-40b3-993d-18c48ed63951,641793,Zack Littell,666163,Ben Rortvedt,683146,Brett Baty,R,13,5,2,"Rays challenged (tag play), call on the field was overturned: Brett Baty strikes out swinging and Harrison Bader caught stealing 2nd, catcher Ben Rortvedt to shortstop José Caballero to catcher Ben Rortvedt.",93.1,FF,Strike,745100,13,001656c5_littell_R.mp4,https://sporty-clips.mlb.com/MVkzNzJfV0ZRVkV3dEdEUT09X0JnRlFVbEVDQlFjQURGb0RVQUFBQVZSVkFGZ01VQVVBQTExV0JBdFFWUVZXQ1FkWA&#x3D;&#x3D;.mp4,False
2762fd25-c9ad-4cde-a347-ca398a8e10be,641793,Zack Littell,650907,René Pinto,681351,Logan O'Hoppe,R,4,5,1,Logan O'Hoppe strikes out swinging. Taylor Ward steals (2) 2nd base.,92.3,SI,Strike,745105,4,2762fd25_littell_R.mp4,https://sporty-clips.mlb.com/WGc2UkRfWGw0TUFRPT1fQkFaWFZnSlFWQWNBVzF0VEFnQUFVbElEQUFBR1YxWUFVUVFHQ1F0VUNWWlVBRkFE.mp4,True
1f5c9475-170e-4261-8ba2-a1442d44400a,622491,Luis Castillo,663728,Cal Raleigh,687263,Zach Neto,R,11,5,2,"Zach Neto strikes out swinging and Mickey Moniak caught stealing 2nd, catcher Cal Raleigh to second baseman Jorge Polanco to catcher Cal Raleigh.",96.0,FF,Strike,745231,11,1f5c9475_castillo_R.mp4,https://sporty-clips.mlb.com/QVlWUHJfWGw0TUFRPT1fQjFkVUIxMEFVUWNBQ1ZVQ0F3QUFBd0JYQUZsWEFsTUFVMVFCQkFGUkJRZFJBQUlI.mp4,True
26b50bd5-710f-4686-8e27-98b470acab7e,622491,Luis Castillo,663728,Cal Raleigh,681351,Logan O'Hoppe,R,10,7,2,"Logan O'Hoppe called out on strikes and Kevin Pillar caught stealing 2nd, catcher Cal Raleigh to second baseman Ryan Bliss to catcher Cal Raleigh.",87.5,CH,Strike,745252,10,26b50bd5_castillo_R.mp4,https://sporty-clips.mlb.com/NjROQjVfWGw0TUFRPT1fQkFjRFVWUldBZ2NBRDFNQ0FBQUFCdzVRQUZsUVVWWUFDMTFYQkFRRlVGQUVVZ1VE.mp4,True
c941dae1-9aa9-42d0-9cb6-53eae0bc52b7,472610,Luis García,681351,Logan O'Hoppe,677594,Julio Rodríguez,R,57,9,7,Julio Rodríguez strikes out swinging. Josh Rojas steals (6) 2nd base.,79.8,ST,Strike,745253,57,c941dae1_garcia_R.mp4,https://sporty-clips.mlb.com/S3d4ZWFfV0ZRVkV3dEdEUT09X1ZRaFZWUUJWQXdNQUFRTlRYd0FBQTFKV0FGaFdBVmNBQjFaUVVWWUZVMUJRQWxCUg&#x3D;&#x3D;.mp4,False
17477d36-9444-4d93-b0d7-089437bdef53,622491,Luis Castillo,663728,Cal Raleigh,665161,Jeremy Peña,R,41,6,6,Jeremy Peña strikes out swinging. Yordan Alvarez to 3rd. Yordan Alvarez steals (2) 2nd base. Yordan Alvarez to 3rd. Throwing error by catcher Cal Raleigh.,96.2,FF,Strike,745258,41,17477d36_castillo_R.mp4,https://sporty-clips.mlb.com/UGoxODlfWGw0TUFRPT1fQndaVlUxTlFWUVFBQVZZR1VnQUFWUTlWQUFNRkIxWUFBbDBNQkFBQ1UxY0FWZ2RW.mp4,True
2d5c6eec-20d5-4751-8fc1-2ccd2b418dea,650633,Michael King,543309,Kyle Higashioka,664774,LaMonte Wade Jr.,R,46,6,6,LaMonte Wade Jr. strikes out swinging. Matt Chapman steals (14) 2nd base.,86.9,CH,Strike,745371,46,2d5c6eec_king_R.mp4,https://sporty-clips.mlb.com/eFoxTEtfV0ZRVkV3dEdEUT09X0JGVlVCMUpSQTFFQUNsSldVd0FBQmdOWEFGbFRBRkFBQUFaV1ZBRlhCUUpkVkZjSA&#x3D;&#x3D;.mp4,False
d0ee545f-3a7b-4388-9b3c-d413993d6b65,681190,Randy Vásquez,543309,Kyle Higashioka,663586,Austin Riley,R,25,3,4,Austin Riley strikes out swinging. Ozzie Albies steals (8) 2nd base.,95.5,FF,Strike,745385,25,d0ee545f_vasquez_R.mp4,https://sporty-clips.mlb.com/T1FkNWFfWGw0TUFRPT1fVWdFRUFWRUFVMVFBQ3dNRkJBQUFBZzVlQUZoWFVBSUFWbEVFQXdvTUFsZFRVZ1JU.mp4,True
d69c672a-382a-48b0-8f3e-f4188d26a003,650633,Michael King,664954,Brett Sullivan,664034,Ty France,R,9,4,2,Ty France called out on strikes. Cal Raleigh steals (5) 2nd base.,94.6,FF,Strike,745394,9,d69c672a_king_R.mp4,https://sporty-clips.mlb.com/Tndlb2tfWGw0TUFRPT1fVWdkWUIxSURWRk1BQzFvQUJ3QUFDVlJXQUZsVFVBUUFWRkVFQ0F0UkF3VUVBQUpW.mp4,True
21a4d22a-c133-4e04-86b6-32aae6225072,650633,Michael King,664954,Brett Sullivan,596142,Gary Sánchez,R,11,6,2,Gary Sánchez called out on strikes. Sal Frelick steals (10) 2nd base.,93.9,SI,Strike,745396,11,21a4d22a_king_R.mp4,https://sporty-clips.mlb.com/NjQxMkdfWGw0TUFRPT1fQkFBQVVBQUdWRk1BVzFNQlZRQUFWQVpTQUZrREFWY0FBVmRVVVZZREF3RlFBQVZV.mp4,True
34c44990-aa7c-4ca2-bf88-44ee88ef02c3,681190,Randy Vásquez,543309,Kyle Higashioka,606466,Ketel Marte,R,2,4,1,Ketel Marte strikes out swinging. Corbin Carroll to 3rd. Corbin Carroll steals (10) 2nd base. Corbin Carroll to 3rd. Throwing error by catcher Kyle Higashioka.,95.4,FF,Strike,745408,2,34c44990_vasquez_R.mp4,https://sporty-clips.mlb.com/NjQxYjNfWGw0TUFRPT1fQlFVQ1VGQU5Yd0lBV1FNRkJRQUFVbGRVQUFOVFcxa0FCbEZRVlFzTlZGVlZBbEZW.mp4,True
bf24608f-c6fc-4e2d-8f87-18f59c102bf5,656605,Mitch Keller,663698,Joey Bart,641343,Jake Bauers,R,27,8,4,Jake Bauers strikes out swinging. Willy Adames steals (21) 2nd base.,87.6,SL,Strike,745443,27,bf24608f_keller_R.mp4,https://sporty-clips.mlb.com/dk1BN1dfWGw0TUFRPT1fVkZkVFVGSUVYbFFBVzFSVUJRQUFWQVFDQUZsVFcxWUFBMTFUQlFwV0FBTlhVbFJU.mp4,True
9ddf4f0e-608e-4eeb-91ab-961a5b028fe3,656605,Mitch Keller,518735,Yasmani Grandal,624428,Adam Frazier,R,47,6,6,Adam Frazier called out on strikes. Freddy Fermin steals (2) 2nd base.,89.7,SI,Strike,745448,47,9ddf4f0e_keller_R.mp4,https://sporty-clips.mlb.com/NU53Z0tfWGw0TUFRPT1fRDFVRkFsQlNWbGNBRGxJS0F3QUFWRk1FQUZnRUFnTUFDMU1FVVFaWEFRRmRWbGRW.mp4,True
b39330a9-e2a3-48a6-bafe-cfa02ac466e4,656605,Mitch Keller,518735,Yasmani Grandal,673548,Seiya Suzuki,R,3,10,1,Seiya Suzuki strikes out swinging. Ian Happ steals (10) 2nd base.,84.1,ST,Strike,745458,3,b39330a9_keller_R.mp4,https://sporty-clips.mlb.com/UGpMUHhfWGw0TUFRPT1fVkFKWVYxY0VCd3NBWFZCVFZRQUFDVmRRQUFOVUJRUUFVUU5VQUFGVVVnZFRCbGRT.mp4,True
cab1943e-463f-43b6-af54-5d5340008e91,450203,Charlie Morton,518595,Travis d'Arnaud,669016,Brandon Marsh,R,17,4,2,Brandon Marsh strikes out swinging. Bryson Stott steals (27) 2nd base.,94.5,FF,Strike,745531,17,cab1943e_morton_R.mp4,https://sporty-clips.mlb.com/QVlNcnZfWGw0TUFRPT1fVlZBRFZWMEFWVmNBREZRQkFBQUFBbFJRQUFCVFZsVUFCd0VBQXdjRkFRTmRWUXRY.mp4,True
5c298e7e-8159-429a-81a5-069660177306,676710,Kutter Crawford,643376,Danny Jansen,683011,Anthony Volpe,R,13,3,2,Anthony Volpe strikes out swinging. Jasson Domínguez steals (2) 2nd base.,81.2,ST,Strike,745693,13,5c298e7e_crawford_R.mp4,https://sporty-clips.mlb.com/WGczZGFfWGw0TUFRPT1fQTFKVFhWeFJVVmNBQUZNSFh3QUFBdzhIQUZrRUFsUUFBbE1NQmdVRkFBUlNBd0pR.mp4,True
650ed646-92b3-4f82-b4a7-8e78327759f8,656557,Tanner Houck,624512,Reese McGuire,680777,Ryan Jeffers,R,8,6,1,Ryan Jeffers called out on strikes. Edouard Julien steals (2) 2nd base.,82.6,ST,Strike,745914,8,650ed646_houck_R.mp4,https://sporty-clips.mlb.com/UGpMYk5fWGw0TUFRPT1fQUFSUkFRQUNVZ1FBQVZCUVZRQUFWdzVVQUFNQkFsWUFDZ0FDQ0FBSEJnUlFDVlJl.mp4,True
42e35d54-eac4-4730-9fcb-6898b9101111,668678,Zac Gallen,672515,Gabriel Moreno,669003,Garrett Mitchell,R,9,6,1,Garrett Mitchell strikes out swinging. Jackson Chourio to 2nd. Brice Turang steals (46) 3rd base. Jackson Chourio steals (21) 2nd base.,82.8,KC,Strike,745934,9,42e35d54_gallen_R.mp4,https://sporty-clips.mlb.com/b25ldjNfWGw0TUFRPT1fQWdNRVYxRlFVd1lBWFFOUlVnQUFCZ1ZXQUZoVEFBTUFCRjBNQ0ZFTUFBTlVBUU5Y.mp4,True
5c19401f-feea-4500-b47d-acd3518af0df,669060,Bryse Wilson,661388,William Contreras,696285,Jacob Young,R,70,4,9,Jacob Young strikes out swinging. Trey Lipscomb steals (11) 2nd base.,93.8,SI,Strike,745965,70,5c19401f_wilson_R.mp4,https://sporty-clips.mlb.com/eVozZTNfWGw0TUFRPT1fQTFKUVhWQUVWMVFBWGdkWEJ3QUFCQVpXQUFNQlZBVUFVd1pSQXdZRUNWSURBRllB.mp4,True
583db962-ff49-4f17-b448-5d123144d1f3,669060,Bryse Wilson,661388,William Contreras,682829,Elly De La Cruz,R,42,4,6,Elly De La Cruz strikes out swinging. TJ Friedl steals (6) 2nd base.,94.0,SI,Strike,745976,42,583db962_wilson_R.mp4,https://sporty-clips.mlb.com/MDNEYWdfWGw0TUFRPT1fQXdsU0FBWU5VQUFBWGdRR1h3QUFWd2RSQUFNQlYxa0FCd0VFQWdBRUJRY0JBVlJW.mp4,True
f8c40b5b-0cfc-46ca-a8bb-525b2b6c357d,628317,Kenta Maeda,668670,Jake Rogers,694384,Nolan Schanuel,R,24,7,3,"Nolan Schanuel strikes out swinging and Luis Guillorme caught stealing 2nd, catcher Jake Rogers to shortstop Ryan Kreidler to catcher Jake Rogers.",82.6,SL,Strike,746214,24,f8c40b5b_maeda_R.mp4,https://sporty-clips.mlb.com/UGpMcWxfWGw0TUFRPT1fVUFrQ1VGUldVMUFBQ0FGVUJRQUFCMVVIQUFBTkFRTUFCMWNBVWdGWEIxQldCUVVD.mp4,True
13727210-fa6c-4ec9-8928-f594635814ce,472610,Luis García,681351,Logan O'Hoppe,595777,Jurickson Profar,R,59,3,8,Jurickson Profar called out on strikes. Manny Machado steals (5) 2nd base.,97.0,SI,Strike,746222,59,13727210_garcia_R.mp4,https://sporty-clips.mlb.com/N1ozODBfWGw0TUFRPT1fQndKV1ZsTUdWd0lBWGdNRUJRQUFWRlZmQUZrTVVWa0FWRkFNQkFVR0JBdFVCRkVE.mp4,True
e6fa2a28-1fac-4906-91f7-bafcccca11bf,669060,Bryse Wilson,596142,Gary Sánchez,686469,Vinnie Pasquantino,R,7,6,1,Vinnie Pasquantino strikes out swinging. Bobby Witt Jr. steals (12) 2nd base.,93.9,SI,Strike,746313,7,e6fa2a28_wilson_R.mp4,https://sporty-clips.mlb.com/YmtNT0xfWGw0TUFRPT1fVXdjSEJWWlZWQW9BQ1FSVEJRQUFDQVpRQUZnRUJWWUFVQVJUVTFCV1VsSlVBVkFB.mp4,True
f45957d5-1429-4c8f-a4a6-c660fa749a4d,686613,Hunter Brown,673237,Yainer Diaz,665833,Oneil Cruz,R,20,4,3,"Oneil Cruz called out on strikes and Bryan Reynolds caught stealing 2nd, catcher Yainer Diaz to shortstop Jeremy Peña to catcher Yainer Diaz.",88.7,CH,Strike,746365,20,f45957d5_brown_R.mp4,https://sporty-clips.mlb.com/eVozMllfWGw0TUFRPT1fVUFWVVhWRURBZ2NBQ1ZZQVh3QUFVZzRBQUFBQkFsY0FVVk1EQUZWVUJnZGNVUVlD.mp4,True
2e082507-874f-45d9-9df7-9226d21caccd,686613,Hunter Brown,673237,Yainer Diaz,665926,Andrés Giménez,R,17,6,3,"Andrés Giménez called out on strikes and Steven Kwan caught stealing 2nd, catcher Yainer Diaz to shortstop Jeremy Peña to catcher Yainer Diaz.",95.7,FF,Strike,746398,17,2e082507_brown_R.mp4,https://sporty-clips.mlb.com/OVpCZFFfWGw0TUFRPT1fQkZSUlhGWUJWZ1VBQUZVR0FBQUFCRkpmQUZoUkJWWUFDMWNIQmxjSEFGQUVVMUVD.mp4,True
a32b0537-192f-4bd6-9218-83d76b1aa713,686613,Hunter Brown,673237,Yainer Diaz,671739,Michael Harris II,R,2,3,1,Michael Harris II strikes out swinging. Ronald Acuña Jr. steals (8) 2nd base.,96.1,FF,Strike,746400,2,a32b0537_brown_R.mp4,https://sporty-clips.mlb.com/MVlEZG5fWGw0TUFRPT1fVndKVEJsUUJWUVVBQ1ZzQUFBQUFVMUpRQUZnSFVsa0FDbFpSQndWWEFGSUVCd05W.mp4,True
7c15c67b-b8d1-435d-ab00-02469aa7bc4b,621107,Zach Eflin,668939,Adley Rutschman,690993,Colt Keith,R,26,8,4,"Orioles challenged (tag play), call on the field was overturned: Colt Keith called out on strikes and Riley Greene caught stealing 2nd, catcher Adley Rutschman to shortstop Gunnar Henderson to catcher Adley Rutschman.",89.1,FC,Strike,746423,26,7c15c67b_eflin_R.mp4,https://sporty-clips.mlb.com/UldyTGVfWGw0TUFRPT1fQVZKUVVRY0NVVkFBV2xwV1Z3QUFBZ01DQUFCWFUxRUFBbGNCQmdwVVVBUUhVd1lF.mp4,True
8c148f19-a8ab-4779-85fc-5e60f1dedf5f,628317,Kenta Maeda,608348,Carson Kelly,678877,Jhonkensy Noel,R,21,4,3,Jhonkensy Noel strikes out swinging. Josh Naylor steals (4) 2nd base.,80.5,ST,Strike,746451,21,8c148f19_maeda_R.mp4,https://sporty-clips.mlb.com/NFhEWVBfWGw0TUFRPT1fRGxKUVVGeFNWd3NBV1ZwVEJBQUFCZ0ZmQUZrQUJRSUFCd0FEQUZVRVZWWUJWZ2NB.mp4,True
96786d3f-eeb8-4528-af09-bf073a2dfa8b,656427,Jack Flaherty,608348,Carson Kelly,673357,Luis Robert Jr.,R,23,3,3,Luis Robert Jr. called out on strikes. Tommy Pham steals (4) 2nd base.,92.7,FF,Strike,746460,23,96786d3f_flaherty_R.mp4,https://sporty-clips.mlb.com/WmVCYU5fWGw0TUFRPT1fRHdkV1hGSlFWVlFBWFFkUVhnQUFCQVJlQUFCVFUxZ0FVQU1GQndCVUExY0RVUW9F.mp4,True
bdb833e1-af77-4b68-a98c-8252d7bba6a8,656427,Jack Flaherty,608348,Carson Kelly,663656,Kyle Tucker,R,16,7,3,"Kyle Tucker called out on strikes and Mauricio Dubón caught stealing 2nd, catcher Carson Kelly to shortstop Javier Báez to catcher Carson Kelly.",94.0,FF,Strike,746476,16,bdb833e1_flaherty_R.mp4,https://sporty-clips.mlb.com/MDNER0tfWGw0TUFRPT1fVkZVRFhGY0hBd01BV1FRRlVRQUFVd0JlQUFBTVd3SUFDbGNBQWxjQ1UxRUVCbE5l.mp4,True
f9c3cc8b-1642-4a51-949f-2d2827a42965,628317,Kenta Maeda,608348,Carson Kelly,575929,Willson Contreras,R,42,9,6,"Willson Contreras strikes out swinging and Michael Siani caught stealing 2nd, catcher Carson Kelly to second baseman Colt Keith to catcher Carson Kelly.",91.6,FF,Strike,746478,42,f9c3cc8b_maeda_R.mp4,https://sporty-clips.mlb.com/b25lYm9fWGw0TUFRPT1fVUFnQ1Z3ZFhYbEFBQ1ZRR1ZBQUFVQU5YQUZnQldnY0FBQUVIQ0FFQ1VBZFhDUVJU.mp4,True
db567a85-dfc0-424f-984a-9aba56176376,663372,Ryan Feltner,553869,Elias Díaz,607043,Brandon Nimmo,R,2,6,1,Brandon Nimmo called out on strikes. Francisco Lindor steals (24) 2nd base.,94.5,FF,Strike,746521,2,db567a85_feltner_R.mp4,https://sporty-clips.mlb.com/eVozZ0dfWGw0TUFRPT1fVWxOVVVsTlZYZ2NBWEFSUlZnQUFBd0lBQUZnTlZ3QUFDd1JYVVFZREFBUlRBd1ZR.mp4,True
f408b71d-c949-4a86-b999-3d3453f99e83,656557,Tanner Houck,657136,Connor Wong,607732,Jacob Stallings,R,46,6,5,"Jacob Stallings strikes out on a foul tip and Jake Cave caught stealing 2nd, catcher Connor Wong to second baseman Jamie Westbrook to catcher Connor Wong.",94.1,SI,Strike,746526,46,f408b71d_houck_R.mp4,https://sporty-clips.mlb.com/TGw3WXFfWGw0TUFRPT1fVUFWUlhBWURWMVlBVzFzR1h3QUFVQTVRQUFNTVdsZ0FBUUVHQkFZR1Z3cGNWUXBW.mp4,True
0670c556-476e-4252-af45-9299d7ac7bcf,570632,José Ureña,641680,Jonah Heim,687597,Jordan Beck,R,54,5,7,Jordan Beck strikes out swinging. Brenton Doyle steals (7) 2nd base.,88.5,SL,Strike,746555,54,0670c556_urena_R.mp4,https://sporty-clips.mlb.com/TVpSM3dfWGw0TUFRPT1fQmdkV1ZBY0JVd1FBREZVRUF3QUFBd05VQUFCVFYxUUFDMWNNQ1ZjQ1VGQlNVbEVB.mp4,True
720a57a9-5ad6-45bd-a1fc-f3c6dd7d01ed,663372,Ryan Feltner,553869,Elias Díaz,595777,Jurickson Profar,R,22,6,3,"Jurickson Profar strikes out swinging and Jake Cronenworth caught stealing 2nd, catcher Elias Díaz to shortstop Ezequiel Tovar to catcher Elias Díaz.",93.2,FF,Strike,746566,22,720a57a9_feltner_R.mp4,https://sporty-clips.mlb.com/N1ozTkdfWGw0TUFRPT1fQVFOUkJWRURCd3NBRFFOV1VBQUFCRlFDQUFBRUJRSUFWRlpXQmxkUkJsZFZBVmND.mp4,True
8c5f6881-39e1-4ba6-aa49-aa128a47c044,594902,Ben Lively,666310,Bo Naylor,666163,Ben Rortvedt,R,14,3,2,Ben Rortvedt strikes out swinging. José Caballero steals (41) 2nd base.,84.0,CH,Strike,746585,14,8c5f6881_lively_R.mp4,https://sporty-clips.mlb.com/T1FkQm9fWGw0TUFRPT1fRGxKVUFsSU1YZ01BQzF0WFZ3QUFVMWRRQUFCVVYxZ0FVd1FFQWd0VUJRUUdBQVpT.mp4,True
fefa9184-f08d-4b44-9ad2-8981b548456f,668678,Zac Gallen,571466,Tucker Barnhart,682829,Elly De La Cruz,R,22,5,3,Elly De La Cruz called out on strikes. Will Benson steals (7) 2nd base.,93.3,FF,Strike,746718,22,fefa9184_gallen_R.mp4,https://sporty-clips.mlb.com/cThMbFFfWGw0TUFRPT1fVUZRSEJWMEZYZ1lBWGxJS0FnQUFVd0pTQUZoVUIxTUFDbHdOQVZFQUJRdFJCUVFB.mp4,True
8dbff547-789e-47c5-a994-d9659ee250d7,450203,Charlie Morton,518595,Travis d'Arnaud,455117,Martín Maldonado,R,14,4,2,"Martín Maldonado strikes out swinging and Nicky Lopez caught stealing 2nd, catcher Travis d'Arnaud to second baseman Ozzie Albies to catcher Travis d'Arnaud.",94.8,FF,Strike,746817,14,8dbff547_morton_R.mp4,https://sporty-clips.mlb.com/VmcwME1fWGw0TUFRPT1fRGxVREFnSUJVZ1VBRDFvTEF3QUFCbFZUQUFBTVdsVUFWbHdEQlFwUVZBRlFBRlpS.mp4,True
a7e30a0f-6bec-4095-81f9-a8833aef1a76,656557,Tanner Houck,657136,Connor Wong,663837,Matt Vierling,R,3,7,1,Matt Vierling strikes out swinging. Riley Greene steals (2) 2nd base.,83.6,ST,Strike,746955,3,a7e30a0f_houck_R.mp4,https://sporty-clips.mlb.com/TVpSbjlfV0ZRVkV3dEdEUT09X1Z3WUVWMVJWVmxRQURnQlhCUUFBQVE5VEFGa0VCVmdBVTEwTkF3QlVWRlZVVVFWUQ&#x3D;&#x3D;.mp4,False
2cb59489-0aad-41bf-948a-0b698bbe880c,594902,Ben Lively,595978,Austin Hedges,665839,Enmanuel Valdez,R,11,6,2,Enmanuel Valdez strikes out swinging. Wilyer Abreu steals (4) 2nd base.,76.2,CU,Strike,746973,11,2cb59489_lively_R.mp4,https://sporty-clips.mlb.com/OGdZYWJfWGw0TUFRPT1fQkZJRFVWMEFYZ3NBQ0FOVEFnQUFBRlFBQUZnQld3QUFBZ2NEQ1F0WFUxWmRDQUlG.mp4,True
ea21ccc4-d416-47e5-97ea-dfb6f73bf1d8,676710,Kutter Crawford,657136,Connor Wong,702616,Jackson Holliday,R,16,5,3,Jackson Holliday strikes out swinging. Colton Cowser steals (1) 2nd base.,80.7,ST,Strike,746980,16,ea21ccc4_crawford_R.mp4,https://sporty-clips.mlb.com/RFhQTU1fWGw0TUFRPT1fVTFCVFZRZFhCUVlBWEZZRFVBQUFCbE5UQUZnQ0JnQUFWZ05YQmxVQ0FsRURBVlpl.mp4,True
